YEAR      MONTH     DAY       HOUR      MIN       SEC       GDLATR        GDLONR        GDALT      SNL        VIPE1         DVIPE1        VIPN1         DVIPN1        
  2014         8        21         4        51        57    -1.19500e+01  -7.68700e+01     101.25       0.97   5.32000e+01   4.08000e+01        missing       missing 
  2014         8        21         4        51        57    -1.19500e+01  -7.68700e+01     105.00       0.98   1.40000e+02   3.70000e+01     110.90000       1.20000  
  2014         8        21         4        51        57    -1.19500e+01  -7.68700e+01     108.75       0.80   4.26300e+02   2.16000e+01      18.90000       0.50000  
  2014         8        21         4        51        57    -1.19500e+01  -7.68700e+01     112.50       0.58   2.12500e+02   4.63000e+01    -220.40000       0.80000  
  2014         8        21         4        52        21    -1.19500e+01  -7.68700e+01      97.50      -0.33   5.04700e+02   2.08000e+01     -13.70000       1.60000  
  2014         8        21         4        52        21    -1.19500e+01  -7.68700e+01     101.25       1.04   6.51000e+01   1.92000e+01      79.50000       0.80000  
  2014         8        21         4        52        21    -1.19500e+01  -7.68700e+01     105.00       1.14   9.61000e+01   4.68000e+01     104.70000       8.40000  
  2014         8        21         4        52        21    -1.19500e+01  -7.68700e+01     108.75       0.77   2.94400e+02   5.44000e+01     236.90000       1.70000  
  2014         8        21         4        52        21    -1.19500e+01  -7.68700e+01     112.50       0.38   3.08700e+02   2.08000e+01      83.80000       0.90000  
  2014         8        21         4        52        21    -1.19500e+01  -7.68700e+01     116.25       0.09   1.92300e+02   2.08000e+01      -9.50000       4.20000  
  2014         8        21         4        52        21    -1.19500e+01  -7.68700e+01     120.00       0.07   1.75500e+02   6.66000e+01      72.50000       1.00000  
  2014         8        21         4        52        21    -1.19500e+01  -7.68700e+01     123.75      -0.41  -2.27000e+01   2.08000e+01      38.40000       2.60000  
  2014         8        21         4        52        46    -1.19500e+01  -7.68700e+01      90.00      -0.13   1.06600e+02   1.92000e+01      11.90000       0.60000  
  2014         8        21         4        52        46    -1.19500e+01  -7.68700e+01      93.75       0.01   2.71000e+01   2.89000e+01      48.10000       0.90000  
  2014         8        21         4        52        46    -1.19500e+01  -7.68700e+01      97.50      -0.28   3.73600e+02   1.92000e+01      -1.60000       2.70000  
  2014         8        21         4        52        46    -1.19500e+01  -7.68700e+01     101.25       0.86   1.71200e+02   5.75000e+01      76.40000       2.30000  
  2014         8        21         4        52        46    -1.19500e+01  -7.68700e+01     105.00       1.08   2.10500e+02   4.50000e+01     101.80000       1.50000  
  2014         8        21         4        52        46    -1.19500e+01  -7.68700e+01     108.75       0.61   3.43200e+02   1.92000e+01     197.10000       0.90000  
  2014         8        21         4        52        46    -1.19500e+01  -7.68700e+01     112.50       0.44   2.08500e+02   1.92000e+01    -108.60000       0.80000  
  2014         8        21         4        52        46    -1.19500e+01  -7.68700e+01     116.25       0.05   2.14800e+02   1.92000e+01      16.60000       1.40000  
  2014         8        21         4        52        46    -1.19500e+01  -7.68700e+01     120.00      -0.26   1.52100e+02   1.92000e+01      24.90000       1.70000  
  2014         8        21         4        53         9    -1.19500e+01  -7.68700e+01      90.00      -0.17  -1.75000e+01   1.92000e+01       3.20000       0.60000  
  2014         8        21         4        53         9    -1.19500e+01  -7.68700e+01      93.75       0.06   1.74700e+02   2.58000e+01      34.00000       0.90000  
  2014         8        21         4        53         9    -1.19500e+01  -7.68700e+01      97.50      -0.10   1.37600e+02   5.64000e+01      20.60000       1.00000  
  2014         8        21         4        53         9    -1.19500e+01  -7.68700e+01     101.25       1.24   1.23000e+02   4.77000e+01      84.80000       1.10000  
  2014         8        21         4        53         9    -1.19500e+01  -7.68700e+01     105.00       1.24   5.55000e+01   2.93000e+01     111.20000       1.20000  
  2014         8        21         4        53         9    -1.19500e+01  -7.68700e+01     108.75       0.69   2.87900e+02   1.92000e+01    -222.90000       1.20000  
  2014         8        21         4        53         9    -1.19500e+01  -7.68700e+01     112.50       0.54   2.44500e+02   4.75000e+01     129.60000       1.20000  
  2014         8        21         4        53         9    -1.19500e+01  -7.68700e+01     116.25      -0.16   3.45800e+02   1.92000e+01      35.30000       1.70000  
  2014         8        21         4        53         9    -1.19500e+01  -7.68700e+01     123.75      -0.48   6.88000e+01   2.64000e+01      29.20000       1.30000  
  2014         8        21         4        53         9    -1.19500e+01  -7.68700e+01     127.50      -0.35   2.67900e+02   2.64000e+01      37.70000       0.60000  
  2014         8        21         4        53         9    -1.19500e+01  -7.68700e+01     131.25      -0.72   1.25300e+02   2.64000e+01      36.80000       0.70000  
  2014         8        21         4        53        33    -1.19500e+01  -7.68700e+01      90.00      -0.22  -1.26700e+02   1.92000e+01       0.40000       0.40000  
  2014         8        21         4        53        33    -1.19500e+01  -7.68700e+01      93.75      -0.46   2.38500e+02   1.92000e+01      17.60000       0.70000  
  2014         8        21         4        53        33    -1.19500e+01  -7.68700e+01      97.50      -0.23   7.75000e+01   1.92000e+01       1.40000       2.00000  
  2014         8        21         4        53        33    -1.19500e+01  -7.68700e+01     101.25       0.80   1.90900e+02   4.65000e+01      47.20000       1.10000  
  2014         8        21         4        53        33    -1.19500e+01  -7.68700e+01     105.00       0.48   1.34100e+02   4.43000e+01      65.30000       1.00000  
  2014         8        21         4        53        33    -1.19500e+01  -7.68700e+01     108.75       0.58   3.41900e+02   1.92000e+01        missing       missing 
  2014         8        21         4        53        33    -1.19500e+01  -7.68700e+01     112.50       0.45   2.57600e+02   1.92000e+01      75.20000       1.70000  
  2014         8        21         4        53        33    -1.19500e+01  -7.68700e+01     116.25       0.31   8.66000e+01   1.92000e+01      37.60000      30.40000  
  2014         8        21         4        53        33    -1.19500e+01  -7.68700e+01     120.00      -0.36   7.33900e+02   1.92000e+01      52.20000       2.00000  
  2014         8        21         4        53        33    -1.19500e+01  -7.68700e+01     123.75      -0.37   2.58000e+01   1.92000e+01      -2.10000       1.70000  
  2014         8        21         4        53        33    -1.19500e+01  -7.68700e+01     127.50      -0.15  -7.40000e+00   5.35000e+01      34.50000       0.90000  
  2014         8        21         4        53        33    -1.19500e+01  -7.68700e+01     131.25      -0.36   3.95500e+02   1.92000e+01       0.50000       1.00000  
  2014         8        21         4        53        57    -1.19500e+01  -7.68700e+01      90.00      -0.35  -2.50000e+01   1.92000e+01      -9.60000       0.50000  
  2014         8        21         4        53        57    -1.19500e+01  -7.68700e+01      93.75      -0.22   5.90900e+02   5.25000e+01      29.20000       0.60000  
  2014         8        21         4        53        57    -1.19500e+01  -7.68700e+01      97.50      -0.15   1.56500e+02   1.92000e+01      -1.00000       3.10000  
  2014         8        21         4        53        57    -1.19500e+01  -7.68700e+01     101.25       0.86   1.87000e+02   1.92000e+01      56.10000       1.50000  
  2014         8        21         4        53        57    -1.19500e+01  -7.68700e+01     105.00       0.88   4.07400e+02   1.92000e+01     106.70000       1.50000  
  2014         8        21         4        53        57    -1.19500e+01  -7.68700e+01     108.75       0.55   3.08800e+02   1.92000e+01        missing       missing 
  2014         8        21         4        53        57    -1.19500e+01  -7.68700e+01     112.50       0.40   1.75900e+02   4.69000e+01     148.40000       2.40000  
  2014         8        21         4        53        57    -1.19500e+01  -7.68700e+01     116.25       0.24   1.28600e+02   1.92000e+01      59.10000       1.40000  
  2014         8        21         4        53        57    -1.19500e+01  -7.68700e+01     120.00      -0.46   3.11500e+02   1.92000e+01      64.40000       1.00000  
  2014         8        21         4        53        57    -1.19500e+01  -7.68700e+01     123.75      -0.75   2.17400e+02   1.92000e+01      30.30000       0.60000  
  2014         8        21         4        53        57    -1.19500e+01  -7.68700e+01     127.50      -0.65   4.76900e+02   1.92000e+01      11.00000       0.50000  
  2014         8        21         4        53        57    -1.19500e+01  -7.68700e+01     131.25      -0.55   3.09700e+02   1.92000e+01      14.30000       0.30000  
  2014         8        21         4        54        22    -1.19500e+01  -7.68700e+01      90.00      -0.49  -2.02900e+02   1.92000e+01       7.10000       0.40000  
  2014         8        21         4        54        22    -1.19500e+01  -7.68700e+01      93.75      -0.89   8.14000e+01   1.92000e+01        missing       missing 
  2014         8        21         4        54        22    -1.19500e+01  -7.68700e+01      97.50      -0.44  -1.11500e+02   1.92000e+01      32.00000       1.00000  
  2014         8        21         4        54        22    -1.19500e+01  -7.68700e+01     101.25       1.02   2.75100e+02   1.92000e+01      43.00000       4.60000  
  2014         8        21         4        54        22    -1.19500e+01  -7.68700e+01     105.00       0.98   4.64000e+01   1.92000e+01     117.00000       1.10000  
  2014         8        21         4        54        22    -1.19500e+01  -7.68700e+01     108.75       0.42   2.11300e+02   1.92000e+01     224.90000       0.30000  
  2014         8        21         4        54        22    -1.19500e+01  -7.68700e+01     112.50       0.57   1.89200e+02   4.29000e+01    -130.50000       1.00000  
  2014         8        21         4        54        22    -1.19500e+01  -7.68700e+01     116.25       0.06   1.15600e+02   1.92000e+01      29.00000       2.80000  
  2014         8        21         4        54        22    -1.19500e+01  -7.68700e+01     120.00      -0.38   2.78000e+01   1.92000e+01      14.00000       3.20000  
  2014         8        21         4        54        22    -1.19500e+01  -7.68700e+01     123.75      -0.58  -1.19500e+02   1.92000e+01      21.30000       1.00000  
  2014         8        21         4        54        22    -1.19500e+01  -7.68700e+01     127.50      -0.66  -2.90000e+01   1.92000e+01       7.10000       0.80000  
  2014         8        21         4        54        45    -1.19500e+01  -7.68700e+01     101.25       1.15   1.66900e+02   4.13000e+01        missing       missing 
  2014         8        21         4        54        45    -1.19500e+01  -7.68700e+01     105.00       1.04   1.87600e+02   6.28000e+01     113.80000       1.20000  
  2014         8        21         4        54        45    -1.19500e+01  -7.68700e+01     108.75       0.64   2.67500e+02   2.16000e+01    -227.90000       0.60000  
  2014         8        21         4        54        45    -1.19500e+01  -7.68700e+01     112.50       0.36   2.50700e+02   2.16000e+01    -196.00000       1.20000  
  2014         8        21         4        54        45    -1.19500e+01  -7.68700e+01     116.25      -0.13   1.90100e+02   2.16000e+01      44.50000       1.30000  
  2014         8        21         4        54        45    -1.19500e+01  -7.68700e+01     120.00      -0.58  -2.11300e+02   2.16000e+01      49.50000       0.80000  
  2014         8        21         4        54        45    -1.19500e+01  -7.68700e+01     123.75      -0.39  -2.24500e+02   2.16000e+01      51.20000       0.80000  
  2014         8        21         4        54        45    -1.19500e+01  -7.68700e+01     127.50      -0.59   8.21000e+01   7.16000e+01      26.70000       1.00000  
  2014         8        21         4        55         9    -1.19500e+01  -7.68700e+01      97.50      -0.07  -3.03000e+01   2.08000e+01     -16.70000       1.10000  
  2014         8        21         4        55         9    -1.19500e+01  -7.68700e+01     101.25       1.08   1.12600e+02   3.36000e+01      74.80000       1.60000  
  2014         8        21         4        55         9    -1.19500e+01  -7.68700e+01     105.00       0.80   1.99600e+02   2.08000e+01     103.80000       1.20000  
  2014         8        21         4        55         9    -1.19500e+01  -7.68700e+01     108.75       0.57   2.36800e+02   6.79000e+01     101.40000       0.50000  
  2014         8        21         4        55         9    -1.19500e+01  -7.68700e+01     116.25      -0.15   3.97300e+02   2.48000e+01       3.30000       1.90000  
  2014         8        21         4        55         9    -1.19500e+01  -7.68700e+01     120.00      -0.48   1.10140e+03   2.48000e+01      31.00000       1.80000  
  2014         8        21         4        55         9    -1.19500e+01  -7.68700e+01     123.75      -0.48  -9.64000e+01   2.48000e+01      31.90000       0.60000  
  2014         8        21         4        55         9    -1.19500e+01  -7.68700e+01     127.50      -0.50   2.54000e+01   2.48000e+01      31.20000       0.30000  
  2014         8        21         4        55        33    -1.19500e+01  -7.68700e+01      90.00       0.46   3.13000e+01   1.77000e+01      16.20000       0.40000  
  2014         8        21         4        55        33    -1.19500e+01  -7.68700e+01      93.75       0.61  -2.29300e+02   1.30000e+01      27.30000       0.60000  
  2014         8        21         4        55        33    -1.19500e+01  -7.68700e+01      97.50       0.01  -4.04400e+02   1.92000e+01     -14.20000       1.40000  
  2014         8        21         4        55        33    -1.19500e+01  -7.68700e+01     101.25       0.92   1.69800e+02   1.92000e+01      42.10000       1.50000  
  2014         8        21         4        55        33    -1.19500e+01  -7.68700e+01     105.00       1.10   4.39300e+02   1.92000e+01      79.80000       1.10000  
  2014         8        21         4        55        33    -1.19500e+01  -7.68700e+01     108.75       0.53   3.49900e+02   1.92000e+01      51.20000       2.30000  
  2014         8        21         4        55        33    -1.19500e+01  -7.68700e+01     112.50       0.24   4.61400e+02   1.92000e+01      66.30000       1.30000  
  2014         8        21         4        55        33    -1.19500e+01  -7.68700e+01     116.25       0.00   2.12000e+02   1.92000e+01      34.50000       1.60000  
  2014         8        21         4        55        33    -1.19500e+01  -7.68700e+01     120.00      -0.28   2.38400e+02   1.92000e+01      17.70000       1.10000  
  2014         8        21         4        55        58    -1.19500e+01  -7.68700e+01      97.50      -0.06  -4.36300e+02   2.08000e+01     -12.50000       3.20000  
  2014         8        21         4        55        58    -1.19500e+01  -7.68700e+01     101.25       1.43   2.19300e+02   3.32000e+01      86.00000       1.40000  
  2014         8        21         4        55        58    -1.19500e+01  -7.68700e+01     105.00       1.41   2.41600e+02   5.12000e+01      91.60000       1.20000  
  2014         8        21         4        55        58    -1.19500e+01  -7.68700e+01     108.75       1.09   2.06100e+02   4.07000e+01     138.40000       1.30000  
  2014         8        21         4        55        58    -1.19500e+01  -7.68700e+01     112.50       0.55   8.72000e+01   5.06000e+01     117.80000       1.40000  
  2014         8        21         4        55        58    -1.19500e+01  -7.68700e+01     116.25      -0.07  -8.78200e+02   2.08000e+01      22.50000       1.50000  
  2014         8        21         4        55        58    -1.19500e+01  -7.68700e+01     120.00      -0.25   9.10000e+01   2.08000e+01      28.10000       0.70000  
  2014         8        21         4        55        58    -1.19500e+01  -7.68700e+01     123.75      -0.60   3.15000e+01   2.08000e+01      23.40000       1.70000  
  2014         8        21         4        56        21    -1.19500e+01  -7.68700e+01      90.00      -0.56   8.09500e+02   1.92000e+01      -2.10000       1.30000  
  2014         8        21         4        56        21    -1.19500e+01  -7.68700e+01      93.75      -0.84   2.56500e+02   1.92000e+01      -8.80000       0.70000  
  2014         8        21         4        56        21    -1.19500e+01  -7.68700e+01      97.50      -0.13   9.97000e+01   1.92000e+01     -36.50000       0.40000  
  2014         8        21         4        56        21    -1.19500e+01  -7.68700e+01     101.25       0.96   1.74400e+02   1.92000e+01      66.20000       1.40000  
  2014         8        21         4        56        21    -1.19500e+01  -7.68700e+01     105.00       0.93   2.63000e+02   1.92000e+01      98.80000       0.80000  
  2014         8        21         4        56        21    -1.19500e+01  -7.68700e+01     108.75       0.60   5.17700e+02   1.92000e+01     236.80000       0.30000  
  2014         8        21         4        56        21    -1.19500e+01  -7.68700e+01     116.25      -0.02  -2.61400e+02   2.48000e+01      49.30000       1.30000  
  2014         8        21         4        56        21    -1.19500e+01  -7.68700e+01     120.00      -0.37   3.52800e+02   2.48000e+01      52.60000       0.70000  
  2014         8        21         4        56        21    -1.19500e+01  -7.68700e+01     123.75      -0.57   1.96200e+02   2.48000e+01     -21.80000       1.20000  
  2014         8        21         4        56        45    -1.19500e+01  -7.68700e+01      90.00       0.75  -8.11000e+01   9.10000e+00      17.60000       0.40000  
  2014         8        21         4        56        45    -1.19500e+01  -7.68700e+01      93.75      -0.35  -2.06300e+02   1.84000e+01      21.70000       0.50000  
  2014         8        21         4        56        45    -1.19500e+01  -7.68700e+01      97.50      -0.15  -3.24300e+02   1.84000e+01      -6.00000       1.70000  
  2014         8        21         4        56        45    -1.19500e+01  -7.68700e+01     101.25       1.11   1.86500e+02   3.78000e+01      77.80000       1.20000  
  2014         8        21         4        56        45    -1.19500e+01  -7.68700e+01     105.00       1.25   1.80500e+02   2.40000e+01      93.50000       1.30000  
  2014         8        21         4        56        45    -1.19500e+01  -7.68700e+01     108.75       0.75   2.20700e+02   1.84000e+01     229.10000       1.00000  
  2014         8        21         4        56        45    -1.19500e+01  -7.68700e+01     112.50       0.04   1.67300e+02   1.84000e+01        missing       missing 
  2014         8        21         4        56        45    -1.19500e+01  -7.68700e+01     116.25       0.03   1.67800e+02   5.42000e+01      49.60000       1.40000  
  2014         8        21         4        56        45    -1.19500e+01  -7.68700e+01     120.00      -0.04   1.18500e+02   1.84000e+01      54.90000       1.60000  
  2014         8        21         4        56        45    -1.19500e+01  -7.68700e+01     123.75      -0.68  -1.98000e+01   1.84000e+01      29.50000       0.60000  
  2014         8        21         4        56        45    -1.19500e+01  -7.68700e+01     127.50      -0.86  -2.57200e+02   1.84000e+01      29.90000       0.80000  
  2014         8        21         4        57         9    -1.19500e+01  -7.68700e+01     101.25       1.45   1.96700e+02   2.59000e+01      81.60000       1.90000  
  2014         8        21         4        57         9    -1.19500e+01  -7.68700e+01     105.00       1.38   1.67200e+02   5.08000e+01     106.50000       1.20000  
  2014         8        21         4        57         9    -1.19500e+01  -7.68700e+01     108.75       0.95   3.73700e+02   5.37000e+01      42.10000       2.00000  
  2014         8        21         4        57         9    -1.19500e+01  -7.68700e+01     112.50       0.14   1.13500e+02   2.16000e+01      66.60000       1.10000  
  2014         8        21         4        57         9    -1.19500e+01  -7.68700e+01     116.25      -0.01   1.42000e+02   2.16000e+01       2.00000       2.20000  
  2014         8        21         4        57         9    -1.19500e+01  -7.68700e+01     120.00      -0.32  -3.17900e+02   2.16000e+01       4.40000       1.10000  
  2014         8        21         4        57        34    -1.19500e+01  -7.68700e+01      90.00      -0.46   3.44000e+01   1.92000e+01       3.90000       0.30000  
  2014         8        21         4        57        34    -1.19500e+01  -7.68700e+01      93.75      -0.20  -1.97600e+02   1.92000e+01      32.10000       0.70000  
  2014         8        21         4        57        34    -1.19500e+01  -7.68700e+01      97.50       0.03   3.12000e+01   1.92000e+01     -34.10000       0.80000  
  2014         8        21         4        57        34    -1.19500e+01  -7.68700e+01     101.25       1.45   5.33000e+01   3.42000e+01      87.50000       1.30000  
  2014         8        21         4        57        34    -1.19500e+01  -7.68700e+01     105.00       1.15   1.11300e+02   1.92000e+01     108.40000       4.20000  
  2014         8        21         4        57        34    -1.19500e+01  -7.68700e+01     108.75       0.52   3.52400e+02   1.92000e+01     145.80000       2.00000  
  2014         8        21         4        57        34    -1.19500e+01  -7.68700e+01     112.50       0.30   2.05300e+02   1.92000e+01     105.80000       0.80000  
  2014         8        21         4        57        34    -1.19500e+01  -7.68700e+01     116.25      -0.08   3.81000e+01   1.92000e+01      52.60000       1.30000  
  2014         8        21         4        57        34    -1.19500e+01  -7.68700e+01     120.00      -0.14  -4.84000e+01   1.92000e+01       1.60000       1.40000  
  2014         8        21         4        57        57    -1.19500e+01  -7.68700e+01      97.50      -0.10   1.65600e+02   2.08000e+01     -39.90000       0.80000  
  2014         8        21         4        57        57    -1.19500e+01  -7.68700e+01     101.25       1.54   1.19600e+02   4.02000e+01      93.80000       0.90000  
  2014         8        21         4        57        57    -1.19500e+01  -7.68700e+01     105.00       1.41   2.49100e+02   5.52000e+01     105.40000       1.30000  
  2014         8        21         4        57        57    -1.19500e+01  -7.68700e+01     108.75       0.77   4.04700e+02   2.08000e+01     198.80000       0.90000  
  2014         8        21         4        57        57    -1.19500e+01  -7.68700e+01     112.50       0.43   1.58100e+02   5.14000e+01    -229.20000       0.90000  
  2014         8        21         4        57        57    -1.19500e+01  -7.68700e+01     116.25      -0.19   8.00000e+00   2.08000e+01      -2.50000       1.10000  
  2014         8        21         4        57        57    -1.19500e+01  -7.68700e+01     120.00      -0.38  -2.52000e+01   2.08000e+01       9.80000       1.10000  
  2014         8        21         4        57        57    -1.19500e+01  -7.68700e+01     123.75      -0.49   1.38400e+02   2.08000e+01       1.60000       1.20000  
  2014         8        21         4        58        21    -1.19500e+01  -7.68700e+01      90.00      -0.12   2.17700e+02   1.92000e+01       3.00000       0.30000  
  2014         8        21         4        58        21    -1.19500e+01  -7.68700e+01      93.75      -0.29  -3.18800e+02   1.92000e+01       8.30000       0.40000  
  2014         8        21         4        58        21    -1.19500e+01  -7.68700e+01      97.50      -0.07  -2.88700e+02   1.92000e+01     -12.50000       0.90000  
  2014         8        21         4        58        21    -1.19500e+01  -7.68700e+01     101.25       1.46   2.02100e+02   2.89000e+01      78.70000       1.50000  
  2014         8        21         4        58        21    -1.19500e+01  -7.68700e+01     105.00       1.18   4.51000e+02   1.92000e+01     100.80000       1.60000  
  2014         8        21         4        58        21    -1.19500e+01  -7.68700e+01     108.75       0.78   3.03900e+02   4.18000e+01     101.90000       1.90000  
  2014         8        21         4        58        21    -1.19500e+01  -7.68700e+01     112.50       0.20   2.19700e+02   1.92000e+01     146.10000       1.70000  
  2014         8        21         4        58        45    -1.19500e+01  -7.68700e+01      90.00       1.42  -9.72000e+01   2.38000e+01      13.00000       0.50000  
  2014         8        21         4        58        45    -1.19500e+01  -7.68700e+01      93.75       1.75  -1.08400e+02   7.90000e+00      16.60000       0.60000  
  2014         8        21         4        58        45    -1.19500e+01  -7.68700e+01      97.50       0.45   2.69000e+01   4.60000e+01       9.40000       1.10000  
  2014         8        21         4        58        45    -1.19500e+01  -7.68700e+01     101.25       1.35   2.00200e+02   5.95000e+01      53.60000       4.10000  
  2014         8        21         4        58        45    -1.19500e+01  -7.68700e+01     105.00       1.10   1.98200e+02   1.92000e+01      73.80000       1.30000  
  2014         8        21         4        58        45    -1.19500e+01  -7.68700e+01     108.75       0.87   2.81100e+02   4.97000e+01    -236.70000       1.00000  
  2014         8        21         4        58        45    -1.19500e+01  -7.68700e+01     112.50       0.19   3.04100e+02   1.92000e+01     223.20000       0.80000  
  2014         8        21         4        58        45    -1.19500e+01  -7.68700e+01     116.25      -0.18   1.77300e+02   1.92000e+01      17.80000       1.60000  
  2014         8        21         4        58        45    -1.19500e+01  -7.68700e+01     120.00      -0.45   1.67800e+02   1.92000e+01      24.00000       1.60000  
  2014         8        21         4        59        10    -1.19500e+01  -7.68700e+01      90.00      -0.11   6.57000e+01   1.92000e+01       4.70000       0.50000  
  2014         8        21         4        59        10    -1.19500e+01  -7.68700e+01      93.75      -0.35  -6.21000e+01   1.92000e+01      -0.40000       0.70000  
  2014         8        21         4        59        10    -1.19500e+01  -7.68700e+01      97.50      -0.16   1.34400e+02   1.92000e+01     -53.50000       1.60000  
  2014         8        21         4        59        10    -1.19500e+01  -7.68700e+01     101.25       1.36   2.30500e+02   1.92000e+01      80.80000       1.50000  
  2014         8        21         4        59        10    -1.19500e+01  -7.68700e+01     105.00       1.01   2.84900e+02   1.92000e+01      64.70000       1.50000  
  2014         8        21         4        59        10    -1.19500e+01  -7.68700e+01     108.75       0.71   3.51900e+02   6.07000e+01     106.30000       1.00000  
  2014         8        21         4        59        10    -1.19500e+01  -7.68700e+01     112.50       0.06   2.90700e+02   1.92000e+01    -140.10000       1.00000  
  2014         8        21         4        59        10    -1.19500e+01  -7.68700e+01     116.25       0.21   2.16500e+02   1.92000e+01      60.60000       4.20000  
  2014         8        21         4        59        10    -1.19500e+01  -7.68700e+01     120.00      -0.29   1.37600e+02   1.92000e+01      32.60000       2.60000  
  2014         8        21         4        59        10    -1.19500e+01  -7.68700e+01     123.75      -0.75   6.38000e+01   1.92000e+01       2.30000       0.70000  
  2014         8        21         4        59        33    -1.19500e+01  -7.68700e+01     101.25       1.27   2.98900e+02   2.16000e+01      64.20000       1.10000  
  2014         8        21         4        59        33    -1.19500e+01  -7.68700e+01     105.00       1.21   3.26100e+02   2.16000e+01      84.20000       1.20000  
  2014         8        21         4        59        33    -1.19500e+01  -7.68700e+01     108.75       0.94   3.43800e+02   2.16000e+01      96.70000       6.60000  
  2014         8        21         4        59        33    -1.19500e+01  -7.68700e+01     116.25       0.23   2.68200e+02   2.48000e+01      77.50000       1.60000  
  2014         8        21         4        59        33    -1.19500e+01  -7.68700e+01     120.00       0.06   9.29000e+01   7.31000e+01      54.70000       1.60000  
  2014         8        21         4        59        33    -1.19500e+01  -7.68700e+01     123.75      -0.66  -1.05800e+02   2.48000e+01      27.70000       0.60000  
  2014         8        21         4        59        53    -1.19500e+01  -7.68700e+01      90.00       0.18  -8.03000e+01   3.12000e+01      10.00000       0.40000  
  2014         8        21         4        59        53    -1.19500e+01  -7.68700e+01      93.75      -0.36  -7.40400e+02   1.84000e+01      20.90000       0.80000  
  2014         8        21         4        59        53    -1.19500e+01  -7.68700e+01      97.50      -0.57  -1.15100e+02   1.84000e+01     -14.00000       0.70000  
  2014         8        21         4        59        53    -1.19500e+01  -7.68700e+01     101.25       1.27   1.48400e+02   1.94000e+01        missing       missing 
  2014         8        21         4        59        53    -1.19500e+01  -7.68700e+01     105.00       1.30   2.17300e+02   2.37000e+01      83.80000       1.60000  
  2014         8        21         5         0        13    -1.19500e+01  -7.68700e+01      90.00      -0.26   2.08300e+02   1.92000e+01      -0.60000       0.60000  
  2014         8        21         5         0        13    -1.19500e+01  -7.68700e+01      93.75      -0.55   1.10400e+02   1.92000e+01      -2.60000       1.10000  
  2014         8        21         5         0        13    -1.19500e+01  -7.68700e+01      97.50      -0.46  -3.48300e+02   1.92000e+01      28.90000       2.50000  
  2014         8        21         5         0        13    -1.19500e+01  -7.68700e+01     101.25       1.43   8.50000e+00   2.56000e+01      90.00000       1.00000  
  2014         8        21         5         0        13    -1.19500e+01  -7.68700e+01     105.00       1.09   1.41000e+02   4.06000e+01     103.20000       1.30000  
  2014         8        21         5         0        13    -1.19500e+01  -7.68700e+01     108.75       0.60   4.06700e+02   1.92000e+01    -219.40000       0.40000  
  2014         8        21         5         0        13    -1.19500e+01  -7.68700e+01     112.50       0.29   1.64200e+02   5.84000e+01    -153.90000       0.80000  
  2014         8        21         5         0        13    -1.19500e+01  -7.68700e+01     116.25       0.05  -9.00000e+00   1.92000e+01      14.80000       2.90000  
  2014         8        21         5         0        13    -1.19500e+01  -7.68700e+01     120.00      -0.36   9.03000e+01   1.92000e+01      27.00000       1.60000  
  2014         8        21         5         0        13    -1.19500e+01  -7.68700e+01     123.75      -0.61   2.93200e+02   1.92000e+01      26.00000       0.80000  
  2014         8        21         5         0        40    -1.19500e+01  -7.68700e+01      90.00      -0.32  -1.26000e+01   1.92000e+01      11.00000       0.50000  
  2014         8        21         5         0        40    -1.19500e+01  -7.68700e+01      93.75      -0.93  -2.50800e+02   1.92000e+01      -6.10000       0.50000  
  2014         8        21         5         0        40    -1.19500e+01  -7.68700e+01      97.50      -0.26   2.32900e+02   1.92000e+01     -12.00000       2.20000  
  2014         8        21         5         0        40    -1.19500e+01  -7.68700e+01     101.25       1.34   1.85500e+02   2.52000e+01      65.50000       0.80000  
  2014         8        21         5         0        40    -1.19500e+01  -7.68700e+01     105.00       0.97   3.23600e+02   1.92000e+01      68.90000      30.50000  
  2014         8        21         5         0        40    -1.19500e+01  -7.68700e+01     108.75       0.64   3.49000e+02   1.92000e+01     138.90000       1.40000  
  2014         8        21         5         0        40    -1.19500e+01  -7.68700e+01     112.50       0.14   2.83100e+02   1.92000e+01     103.20000       0.70000  
  2014         8        21         5         0        40    -1.19500e+01  -7.68700e+01     116.25      -0.05   2.14100e+02   1.92000e+01       9.30000      17.90000  
  2014         8        21         5         0        40    -1.19500e+01  -7.68700e+01     120.00      -0.60   1.25200e+02   1.92000e+01      44.60000       0.90000  
  2014         8        21         5         0        40    -1.19500e+01  -7.68700e+01     123.75      -0.71  -1.77300e+02   1.92000e+01      63.70000       1.50000  
  2014         8        21         5         1         6    -1.19500e+01  -7.68700e+01      90.00       0.06  -2.29300e+02   5.76000e+01      10.80000       0.60000  
  2014         8        21         5         1         6    -1.19500e+01  -7.68700e+01      93.75       0.19  -1.23300e+02   2.66000e+01      14.20000       1.10000  
  2014         8        21         5         1         6    -1.19500e+01  -7.68700e+01      97.50      -0.33  -8.60000e+00   5.88000e+01     -27.00000       1.30000  
  2014         8        21         5         1         6    -1.19500e+01  -7.68700e+01     101.25       1.54   1.48000e+01   2.75000e+01      67.80000       1.10000  
  2014         8        21         5         1         6    -1.19500e+01  -7.68700e+01     105.00       1.33   1.83400e+02   5.54000e+01      85.10000       1.40000  
